slug_country,tournament,leagueid,slug_torn,teamName,teamid,teamslug,teamorigin
usa,MLS,242,mls,Chicago Fire,2505,chicago-fire,usa
usa,MLS,242,mls,New England Revolution,2511,new-england-revolution,usa
usa,MLS,242,mls,Atlanta United,243211,atlanta-united,usa
usa,MLS,242,mls,Toronto FC,7080,toronto-fc,usa
usa,MLS,242,mls,CF Montréal,22006,cf-montreal,usa
usa,MLS,242,mls,DC United,2502,dc-united,usa
usa,MLS,242,mls,San Diego FC,1043961,san-diego-fc,usa
usa,MLS,242,mls,Minnesota United,41618,minnesota-united,usa
usa,MLS,242,mls,Vancouver Whitecaps,22010,vancouver-whitecaps,usa
usa,MLS,242,mls,Seattle Sounders FC,22009,seattle-sounders-fc,usa
usa,MLS,242,mls,Los Angeles FC,274650,los-angeles-fc,usa
usa,MLS,242,mls,Austin FC,377973,austin-fc,usa
usa,MLS,242,mls,Portland Timbers,22007,portland-timbers,usa
usa,MLS,242,mls,Colorado Rapids,2510,colorado-rapids,usa
usa,MLS,242,mls,San Jose Earthquakes,21825,san-jose-earthquakes,usa
usa,MLS,242,mls,Houston Dynamo,2508,houston-dynamo,usa
usa,MLS,242,mls,Real Salt Lake,5133,real-salt-lake,usa
usa,MLS,242,mls,FC Dallas,2512,fc-dallas,usa
usa,MLS,242,mls,Sporting Kansas City,2509,sporting-kansas-city,usa
usa,MLS,242,mls,St.Louis City,407803,stlouis-city,usa
usa,MLS,242,mls,LA Galaxy,2513,la-galaxy,usa
uzbekistan,Uzbekistan Super League,772,super-league,Nasaf Qarshi,34017,nasaf-qarshi,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,Neftchi Fergana,36256,neftchi-fargona,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,Dinamo Samarqand,40259,dinamo-samarqand,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,FC OKMK,40268,fc-agmk,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,Pakhtakor Tashkent,34310,pakhtakor-tashkent,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,FC Bunyodkor,23481,fc-bunyodkor,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,Navbahor Namangan,40263,navbahor-namangan,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,PFK Qizilqum,40265,pfk-qizilqum,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,Surkhon Termez,287019,surkhon-termez,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,FC Sogdiana Jizzakh,48614,fc-sogdiana-jizzakh,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,PFK Andijon,40267,pfk-andijon,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,PFK Xorazm,40260,pfk-xorazm,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,FK Kokand 1912,191273,fk-kokand-1912,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,Mash Al Mubarek,40264,mash-al-mubarek,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,FC Buxoro,48613,fc-buxoro,uzbekistan
uzbekistan,Uzbekistan Super League,772,super-league,PFC Shurtan,40262,pfc-shurtan,uzbekistan
vanuatu,PVFA Super League,20485,pvfa-premier-league,ABM Galaxy FC,338553,abm-galaxy-fc,vanuatu
vanuatu,PVFA Super League,20485,pvfa-premier-league,Ifira Black Bird,398624,ifira-black-bird,vanuatu
vanuatu,PVFA Super League,20485,pvfa-premier-league,Mauriki FC,397749,mauriki-fc,vanuatu
vanuatu,PVFA Super League,20485,pvfa-premier-league,North Efate United FC,397750,north-efate-united-fc,vanuatu
vanuatu,PVFA Super League,20485,pvfa-premier-league,Naka FC,501041,naka-fc,vanuatu
vanuatu,PVFA Super League,20485,pvfa-premier-league,Tupuji Imere FC,398623,tupuji-imere-fc,vanuatu
venezuela,Liga FUTVE,231,primera-division,Deportivo La Guaira,36437,deportivo-la-guaira,venezuela
venezuela,Liga FUTVE,231,primera-division,Deportivo Táchira,6231,deportivo-tachira,venezuela
venezuela,Liga FUTVE,231,primera-division,Carabobo,6229,carabobo,venezuela
venezuela,Liga FUTVE,231,primera-division,Monagas,6233,monagas,venezuela
venezuela,Liga FUTVE,231,primera-division,Caracas F.C.,6230,caracas-fc,venezuela
venezuela,Liga FUTVE,231,primera-division,Zamora,6237,zamora,venezuela
venezuela,Liga FUTVE,231,primera-division,Academia Puerto Cabello,230725,academia-puerto-cabello,venezuela
venezuela,Liga FUTVE,231,primera-division,Universidad Central,249952,ucv-fc,venezuela
venezuela,Liga FUTVE,231,primera-division,Estudiantes de Mérida,7745,estudiantes-de-merida,venezuela
venezuela,Liga FUTVE,231,primera-division,Rayo Zuliano,386310,rayo-zuliano,venezuela
venezuela,Liga FUTVE,231,primera-division,Anzoátegui FC,418693,academia-anzoategui-fc,venezuela
venezuela,Liga FUTVE,231,primera-division,Metropolitanos,162480,metropolitanos,venezuela
venezuela,Liga FUTVE,231,primera-division,Portuguesa FC,6234,portuguesa-fc,venezuela
venezuela,Liga FUTVE,231,primera-division,Yaracuyanos FC,36435,yaracuyanos-fc,venezuela
vietnam,V-League 1,626,v-league-1,Ninh Bình FC,253057,phu-dong-ninh-binh,vietnam
vietnam,V-League 1,626,v-league-1,Công An Hà Nội,193616,cong-an-ha-noi,vietnam
vietnam,V-League 1,626,v-league-1,Thể Công - Viettel,231270,the-cong-viettel,vietnam
vietnam,V-League 1,626,v-league-1,Nam Định,33127,nam-djinh,vietnam
vietnam,V-League 1,626,v-league-1,Hồng Lĩnh Hà Tĩnh,309496,hong-linh-ha-tinh,vietnam
vietnam,V-League 1,626,v-league-1,Công An Hồ Chí Minh City,33120,ho-chi-minh-city,vietnam
vietnam,V-League 1,626,v-league-1,Hải Phòng,33124,hai-phong,vietnam
vietnam,V-League 1,626,v-league-1,PVF-Công An Nhân Dân,465466,pvf-cong-an-nhan-dan,vietnam
vietnam,V-League 1,626,v-league-1,Becamex Ho Chi Minh City FC,33119,becamex-binh-duong,vietnam
vietnam,V-League 1,626,v-league-1,Sông Lam Nghệ An,33129,song-lam-nghe-an,vietnam
vietnam,V-League 1,626,v-league-1,Hà Nội,33130,ha-noi,vietnam
vietnam,V-League 1,626,v-league-1,SHB Đà Nẵng,33121,shb-dja-nang,vietnam
vietnam,V-League 1,626,v-league-1,Hoàng Anh Gia Lai,33125,lpbank-hoang-anh-gia-lai,vietnam
vietnam,V-League 1,626,v-league-1,Đông Á Thanh Hóa,33030,dong-a-thanh-hoa,vietnam
wales,Cymru Premier,254,cymru-premier,Caernarfon Town,4909,caernarfon-town,wales
wales,Cymru Premier,254,cymru-premier,Bala Town,36255,bala-town,wales
wales,Cymru Premier,254,cymru-premier,Penybont,115185,penybont,wales
wales,Cymru Premier,254,cymru-premier,Briton Ferry Llansawel AFC,130034,briton-ferry-llansawel-afc,wales
wales,Cymru Premier,254,cymru-premier,The New Saints,4921,the-new-saints,wales
wales,Cymru Premier,254,cymru-premier,Connah's Quay Nomads,4912,connahs-quay-nomads,wales
wales,Cymru Premier,254,cymru-premier,Barry Town,35186,barry-town,wales
wales,Cymru Premier,254,cymru-premier,Haverfordwest County AFC,4915,haverfordwest-county-afc,wales
wales,Cymru Premier,254,cymru-premier,Colwyn Bay,45005,colwyn-bay,wales
wales,Cymru Premier,254,cymru-premier,Flint Town United,37090,flint-town-united,wales
wales,Cymru Premier,254,cymru-premier,Cardiff Met FC,167106,cardiff-met-fc,wales
wales,Cymru Premier,254,cymru-premier,Llanelli AFC,4916,llanelli-afc,wales
zambia,Zambia Super League,2065,super-league,Nchanga Rangers,191730,nchanga-rangers,zambia
zambia,Zambia Super League,2065,super-league,FC Muza,308681,fc-muza,zambia
zambia,Zambia Super League,2065,super-league,Zanaco,191878,zanaco,zambia
zambia,Zambia Super League,2065,super-league,Nkana FC,134316,nkana-fc,zambia
zambia,Zambia Super League,2065,super-league,Red Arrows,191734,red-arrows,zambia
zambia,Zambia Super League,2065,super-league,Konkola Blades,191733,konkola-blades,zambia
zambia,Zambia Super League,2065,super-league,Green Eagles,191725,green-eagles,zambia
zambia,Zambia Super League,2065,super-league,Power Dynamos,191877,power-dynamos,zambia
zambia,Zambia Super League,2065,super-league,ZESCO United,191184,zesco-united,zambia
zambia,Zambia Super League,2065,super-league,Mufulira Wanderers,191732,mufulira-wanderers,zambia
zambia,Zambia Super League,2065,super-league,Kabwe Warriors,215960,kabwe-warriors,zambia
zambia,Zambia Super League,2065,super-league,Green Buffaloes,191879,green-buffaloes,zambia
zambia,Zambia Super League,2065,super-league,Nkwazi,191727,nkwazi,zambia
zambia,Zambia Super League,2065,super-league,Kansanshi Dynamos,327856,kansanshi-dynamos,zambia
zambia,Zambia Super League,2065,super-league,Prison Leopards,308679,prison-leopards,zambia
zambia,Zambia Super League,2065,super-league,NAPSA Stars,191728,napsa-stars,zambia
zambia,Zambia Super League,2065,super-league,Mines United,1099217,mines-united,zambia
zambia,Zambia Super League,2065,super-league,Mutondo Stars,485622,mutondo-stars,zambia
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Simba Bhora FC,465301,simba-bhora-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Scottland FC,1078496,scottland-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Ngezi Platinum Stars FC,281225,ngezi-platinum,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,MWOS FC,1078498,mwos-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,TelOne FC,313073,telone-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Herentals College FC,281226,herentals-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,ZPC Kariba,281227,zpc-kariba,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,FC Platinum,277304,fc-platinum,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Highlanders FC,281233,highlanders-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Triangle United FC,281236,triangle-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,CAPS United,246937,caps-united,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Chicken Inn,281231,chicken-inn,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Manica Diamonds,313071,manica-diamonds,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Yadah FC,257812,yadah-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Bikita Minerals,509544,zifa-ersl-champions,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Dynamos Harare FC,281232,dynamos-harare-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,GreenFuel FC,465302,greenfuel-fc,zimbabwe
zimbabwe,Zimbabwe Premier Soccer League,11033,premier-soccer-league,Kwekwe United FC,1078497,kwekwe-united-fc,zimbabwe
qatar,Stars League,825,stars-league,Al Shamal SC,170366,al-shamal-sc,qatar
qatar,Stars League,825,stars-league,Qatar SC,25914,qatar-sc,qatar
qatar,Stars League,825,stars-league,Al-Wakrah,44440,al-wakrah,qatar
qatar,Stars League,825,stars-league,Al-Sadd,39733,al-sadd,qatar
qatar,Stars League,825,stars-league,Al-Gharafa,34312,al-gharafa,qatar
qatar,Stars League,825,stars-league,Al-Rayyan,40660,al-rayyan,qatar
qatar,Stars League,825,stars-league,Al-Arabi SC,44444,al-arabi-sc,qatar
qatar,Stars League,825,stars-league,Umm-Salal SC,32490,umm-salal-sc,qatar
qatar,Stars League,825,stars-league,Al Duhail,44441,al-duhail,qatar
qatar,Stars League,825,stars-league,Al-Shahaniya,170364,al-shahaniya,qatar
qatar,Stars League,825,stars-league,Al-Sailiya,44439,al-sailiya,qatar
qatar,Stars League,825,stars-league,Al-Ahli Doha,44443,al-ahli-doha,qatar
swaziland,MTN Premier League,18452,mtn-premier-league,Nsingizini Hotspur,449743,nsingizini-hotspur,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Royal Leopards FC,390849,royal-leopards-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Young Buffaloes FC,277109,young-buffaloes-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Green Mamba FC,325660,green-mamba-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Moneni Pirates,404702,moneni-pirates,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Illovo FC,488100,illovo-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Mbabane Swallows,134330,mbabane-swallows,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Mbabane Highlanders,404708,mbabane-highlanders,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Ezulwini United FC,404699,ezulwini-united-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Manzini Sea Birds,404709,manzini-sea-birds,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Sisonkhe FC,904898,sisonkhe-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Rangers Shiselweni FC,404704,rangers-shiselweni-fc,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Sidvwashini United,904900,sidvwashini-united,swaziland
swaziland,MTN Premier League,18452,mtn-premier-league,Madlenya,449742,madlenya,swaziland
oman,Omani League,965,omani-league,Al Nahda SC,40648,al-nahda,oman
oman,Omani League,965,omani-league,Sohar SC,99993,sohar,oman
oman,Omani League,965,omani-league,Al Nasr S.C.S.C.,82259,al-nasr-scsc,oman
oman,Omani League,965,omani-league,Bahla SC,185578,bahla,oman
oman,Omani League,965,omani-league,Al Shabab SC Oman,57449,al-shabab-oman,oman
oman,Omani League,965,omani-league,Oman Club SC,57443,oman-club,oman
oman,Omani League,965,omani-league,Al Khaboora SC,173430,al-khaboora,oman
oman,Omani League,965,omani-league,Al Seeb SC,71044,al-seeb,oman
oman,Omani League,965,omani-league,Dhofar SC,57455,dhofar,oman
oman,Omani League,965,omani-league,Ibri SC,333327,ibri-club,oman
oman,Omani League,965,omani-league,Al Rustaq SC,185570,al-rustaq,oman
oman,Omani League,965,omani-league,Saham SC,40647,saham,oman
oman,Omani League,965,omani-league,Sur SC,57439,sur,oman
oman,Omani League,965,omani-league,Samail SC,185588,samail-sc,oman
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Nassr,23400,al-nassr,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Ittihad,34315,al-ittihad,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Khaleej,167228,al-khaleej,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Qadsiah,56027,al-qadisiyah,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Hilal,21895,al-hilal,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Ettifaq,34318,al-ettifaq,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Fayha,168094,al-fayha,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Ahli,34469,al-ahli,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Hazem,168086,al-hazem,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Damac FC,204126,damac-fc,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Fateh,56023,al-fateh,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Kholood,269199,al-kholood,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Neom SC,530631,neom-sc,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Najma SC,395831,al-najma,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Riyadh,168088,al-riyadh,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Okhdood,336456,al-okhdood,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Shabab,34313,al-shabab,saudi-arabia
saudi-arabia,Saudi Pro League,955,saudi-pro-league,Al-Taawoun,56021,al-taawoun,saudi-arabia
syria,Syrian Premier League,17243,premier-league,Al Karamah,23479,al-karamah,syria
syria,Syrian Premier League,17243,premier-league,Al-Ittihad Ahli of Aleppo SC,40652,al-ittihad-ahli-of-aleppo-sc,syria
syria,Syrian Premier League,17243,premier-league,Al Wahda Damascus,86846,al-wahda-damascus,syria
syria,Syrian Premier League,17243,premier-league,Hutteen SC,189180,hutteen-sc,syria
syria,Syrian Premier League,17243,premier-league,Al-Wathba SC,271915,al-wathba-sc,syria
syria,Syrian Premier League,17243,premier-league,Al Taliya,186006,al-taliya,syria
syria,Syrian Premier League,17243,premier-league,Al-Fotuwa,391974,al-fotuwa,syria
syria,Syrian Premier League,17243,premier-league,Tishreen SC,157792,tishreen-sc,syria
syria,Syrian Premier League,17243,premier-league,Al-Jaish SC,40651,al-jaish-sc,syria
syria,Syrian Premier League,17243,premier-league,Jableh SC,233789,jableh-sc,syria
syria,Syrian Premier League,17243,premier-league,Al-Shouleh,827231,al-shouleh,syria
syria,Syrian Premier League,17243,premier-league,Al Shorta SC,261597,al-shorta-sc,syria
uruguay,Liga AUF Uruguaya,278,primera-division,Peñarol,3227,penarol,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Boston River,174970,boston-river,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Montevideo City Torque,174972,montevideo-city-torque,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Cerro Largo,25009,cerro-largo,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Liverpool UY,6879,liverpool-uy,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Juventud de Las Piedras,3224,juventud-de-las-piedras,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Defensor Sporting,3229,defensor-sporting,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Nacional,3230,club-nacional-de-football,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Miramar Misiones,6880,miramar-misiones,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Cerro,22011,cerro,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Racing de Montevideo,25010,racing-de-montevideo,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Danubio,3228,danubio,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Montevideo Wanderers,3240,montevideo-wanderers,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Progreso,3238,progreso,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,Plaza Colonia,3235,plaza-colonia,uruguay
uruguay,Liga AUF Uruguaya,278,primera-division,River Plate UY,3237,river-plate-uy,uruguay
bolivia,División Profesional,16736,division-profesional,The Strongest,32529,the-strongest,bolivia
bolivia,División Profesional,16736,division-profesional,Club Always Ready,268083,club-always-ready,bolivia
bolivia,División Profesional,16736,division-profesional,Bolívar,7059,bolivar,bolivia
bolivia,División Profesional,16736,division-profesional,Blooming,6968,blooming,bolivia
bolivia,División Profesional,16736,division-profesional,GV San José,505268,gv-san-jose-de-oruro,bolivia
bolivia,División Profesional,16736,division-profesional,Guabirá,47701,guabira,bolivia
bolivia,División Profesional,16736,division-profesional,CD San Antonio,396625,san-antonio-bulo-bulo,bolivia
